order_id,customer_id,restaurant_id,order_date,total_amount,status,delivery_time
1544,423,291,2024-12-28,1436.74,Delivered,32
1545,1797,261,2024-08-18,1482.26,Pending,
1546,359,168,2024-06-27,1343.19,Delivered,52
1547,855,171,2024-11-02,911.32,Delivered,68
1548,1255,132,2024-08-20,893.33,Delivered,33
1549,226,103,2024-12-16,305.98,Delivered,48
1550,1980,175,2024-12-06,327.65,Cancelled,
1551,591,117,2024-01-08,735.4,Delivered,33
1552,1691,252,2024-12-01,528.15,Delivered,37
1553,1353,101,2024-11-08,590.31,Delivered,65
1554,1760,229,2024-10-14,317.05,Delivered,60
1555,555,137,2024-04-10,704.87,Delivered,33
1556,449,109,2024-06-30,448.22,Delivered,42
1557,818,126,2024-06-03,935.85,Delivered,51
1558,893,274,2024-10-23,294.85,Delivered,31
1559,278,207,2024-06-03,526.99,Delivered,51
1560,1899,261,2024-04-03,626.35,Delivered,21
1561,284,235,2024-06-09,805.34,Delivered,44
1562,726,210,2024-07-29,745.8,Pending,
1563,55,297,2024-03-12,961.29,Delivered,65
1564,497,249,2024-03-06,969.25,Delivered,18
1565,1547,201,2024-12-12,108.33,Pending,
1566,943,114,2024-11-17,1261.85,Delivered,36
1567,1218,125,2024-10-16,774.06,Delivered,70
1568,125,132,2024-12-11,815.15,Delivered,59
1569,420,233,2024-12-17,1454.19,Delivered,29
1570,1834,273,2024-03-20,521.25,Delivered,61
1571,1919,102,2024-11-15,1062.88,Delivered,19
1572,1,140,2024-03-02,827.75,Delivered,28
1573,213,222,2024-12-02,721.34,Delivered,22
1574,615,204,2024-04-04,1248.38,Pending,
1575,534,257,2024-12-02,964.02,Delivered,24
1576,1303,106,2024-12-22,1142.44,Delivered,25
1577,1048,290,2024-04-12,766.62,Delivered,33
1578,1368,126,2024-09-09,614.28,Delivered,40
1579,791,279,2024-08-25,683.66,Delivered,24
1580,58,173,2024-10-15,645.2,Delivered,17
1581,1322,267,2024-11-13,722.27,Delivered,23
1582,959,286,2024-01-05,1474.46,Delivered,47
1583,1753,229,2024-12-27,1088.71,Delivered,47
1584,129,145,2024-06-29,1018.31,Delivered,44
1585,1465,136,2024-12-18,1021.82,Delivered,19
1586,1877,266,2024-08-29,948.18,Delivered,51
1587,1452,230,2024-09-26,462.92,Delivered,52
1588,1957,249,2024-12-09,1261.84,Delivered,17
1589,61,288,2024-11-06,1031.37,Cancelled,
1590,1914,274,2024-04-28,1473.86,Delivered,21
1591,1843,145,2024-07-15,1158.14,Delivered,19
1592,127,257,2024-11-02,1285.52,Delivered,43
1593,1564,196,2024-01-16,1392.97,Delivered,21
1594,1431,216,2024-11-22,903.29,Delivered,27
1595,518,226,2024-05-26,415.7,Delivered,42
1596,1667,236,2024-04-08,220.43,Delivered,55
1597,1966,272,2024-11-02,1234.01,Delivered,38
1598,1586,205,2024-02-06,577.0,Pending,
1599,1017,149,2024-10-19,1258.61,Pending,
1600,722,192,2024-10-13,1294.79,Delivered,43
1601,876,261,2024-02-06,896.81,Delivered,65
1602,1060,177,2024-12-01,422.8,Pending,
1603,678,106,2024-12-30,505.86,Delivered,39
1604,1441,192,2024-12-25,321.01,Delivered,19
1605,1095,248,2024-12-03,1404.53,Pending,
1606,640,203,2024-10-06,1076.53,Delivered,52
1607,965,168,2024-01-17,573.26,Delivered,27
1608,686,296,2024-11-13,865.92,Delivered,63
1609,1359,116,2024-11-04,1227.93,Delivered,37
1610,145,207,2024-11-09,1401.11,Pending,
1611,981,134,2024-11-02,245.69,Cancelled,
1612,1040,158,2024-08-08,768.63,Delivered,16
1613,1908,115,2024-12-20,1235.91,Pending,
1614,1246,198,2024-01-10,873.49,Delivered,39
1615,1569,197,2024-08-08,1081.87,Pending,
1616,283,130,2024-11-11,1475.55,Delivered,0
1617,397,188,2024-01-30,433.44,Delivered,52
1618,21,159,2024-10-01,895.27,Delivered,70
1619,1475,164,2024-02-09,179.32,Cancelled,
1620,370,173,2024-11-22,943.38,Delivered,33
1621,266,256,2024-12-02,271.33,Delivered,19
1622,513,240,2024-12-15,1129.31,Delivered,69
1623,452,214,2024-07-06,1192.29,Delivered,70
1624,1339,163,2024-05-16,546.4,Pending,
1625,1032,127,2024-12-27,675.17,Cancelled,
1626,573,121,2024-11-08,1278.0,Pending,
1627,473,179,2024-04-17,271.85,Delivered,17
1628,482,279,2024-08-20,1434.26,Delivered,46
1629,1713,109,2024-12-07,637.85,Delivered,18
1630,572,257,2024-01-10,1307.88,Delivered,43
1631,91,158,2024-11-11,1023.9,Pending,
1632,108,270,2024-12-04,1168.19,Delivered,53
1633,1546,187,2024-05-14,1234.34,Delivered,63
1634,57,188,2024-11-14,707.71,Delivered,65
1635,1494,289,2024-02-25,874.61,Delivered,69
1636,1921,237,2024-10-20,1106.91,Pending,
1637,533,142,2024-08-27,1143.89,Delivered,23
1638,1859,104,2024-12-13,1431.35,Delivered,30
1639,1580,239,2024-12-06,652.44,Delivered,38
1640,551,269,2024-12-11,1234.36,Delivered,22
1641,629,246,2024-05-15,1286.63,Cancelled,
1642,948,105,2024-08-26,151.81,Delivered,45
1643,1307,243,2024-11-03,911.4,Delivered,32
1644,1838,257,2024-02-02,716.62,Delivered,64
1645,1612,171,2024-12-01,278.11,Delivered,24
1646,1785,259,2024-04-29,260.23,Delivered,26
1647,1402,230,2024-10-23,544.27,Pending,
1648,1470,159,2024-12-15,1488.76,Delivered,16
1649,1390,191,2024-01-23,940.81,Delivered,21
1650,159,230,2024-09-18,208.43,Delivered,35
1651,1169,196,2024-12-14,682.36,Delivered,33
1652,294,107,2024-12-20,604.4,Delivered,56
1653,768,221,2024-05-30,970.68,Delivered,38
1654,92,175,2024-10-29,135.75,Delivered,66
1655,642,231,2024-09-17,1196.85,Delivered,28
1656,776,250,2024-12-16,310.1,Delivered,19
1657,1964,158,2024-10-21,982.45,Delivered,49
1658,1502,132,2024-09-27,1217.49,Cancelled,
1659,1351,235,2024-06-11,476.86,Delivered,30
1660,674,163,2024-07-04,423.25,Delivered,62
1661,1992,130,2024-08-15,1125.92,Delivered,38
1662,164,191,2024-02-09,1380.49,Cancelled,
1663,1240,159,2024-08-02,421.67,Delivered,49
1664,502,299,2024-12-11,918.66,Delivered,53
1665,534,174,2024-11-07,214.11,Delivered,47
1666,304,248,2024-04-11,1359.82,Cancelled,
1667,32,143,2024-11-16,1171.71,Cancelled,
1668,1522,126,2024-11-02,1267.4,Delivered,59
1669,342,119,2024-12-25,841.03,Delivered,42
1670,726,133,2024-10-12,438.01,Delivered,22
1671,690,187,2024-11-11,250.88,Delivered,19
1672,1513,191,2024-07-28,983.16,Delivered,33
1673,1552,223,2024-04-03,1113.19,Pending,
1674,172,139,2024-10-30,930.27,Cancelled,
1675,777,183,2024-09-17,1111.55,Delivered,64
1676,199,160,2024-11-21,167.6,Pending,
1677,1838,235,2024-08-06,499.36,Delivered,35
1678,1551,146,2024-01-22,1239.58,Delivered,42
1679,1064,172,2024-11-11,540.11,Delivered,33
1680,340,131,2024-12-01,714.48,Delivered,33
1681,1924,167,2024-02-24,1394.32,Delivered,24
1682,197,153,2024-09-17,1156.81,Delivered,53
1683,1849,111,2024-10-03,853.08,Delivered,15
1684,1001,107,2024-05-24,1418.53,Delivered,61
1685,912,234,2024-11-29,512.92,Delivered,60
1686,1447,131,2024-08-09,790.56,Delivered,70
1687,281,172,2024-02-29,1455.82,Delivered,62
1688,1625,157,2024-06-16,319.42,Delivered,32
1689,929,262,2024-12-10,1187.86,Delivered,17
1690,888,126,2024-09-23,544.54,Pending,
1691,1354,261,2024-12-10,978.2,Delivered,23
1692,1201,197,2024-04-22,1042.69,Delivered,45
1693,311,225,2024-09-11,495.64,Delivered,55
1694,1794,123,2024-04-19,104.48,Delivered,46
1695,1143,257,2024-11-11,154.34,Delivered,54
1696,779,262,2024-11-22,588.19,Pending,
1697,1346,147,2024-04-28,1325.05,Cancelled,
1698,1004,262,2024-07-01,860.78,Delivered,21
1699,449,129,2024-05-27,687.43,Cancelled,
1700,667,164,2024-02-29,346.67,Delivered,57
1701,233,189,2024-12-26,279.28,Cancelled,
1702,1721,226,2024-12-17,428.8,Delivered,32
1703,1040,156,2024-07-28,185.12,Delivered,31
1704,1383,182,2024-08-14,695.28,Delivered,18
1705,550,225,2024-06-22,990.77,Delivered,34
1706,917,205,2024-12-26,333.15,Delivered,64
1707,1281,129,2024-11-10,955.05,Delivered,53
1708,1106,106,2024-01-11,1223.38,Delivered,64
1709,1444,186,2024-10-10,188.85,Delivered,48
1710,432,193,2024-03-21,1273.41,Delivered,70
1711,1471,159,2024-11-10,1374.92,Delivered,41
1712,442,242,2024-01-07,150.5,Delivered,63
1713,1926,235,2024-11-25,1207.88,Delivered,25
1714,580,178,2024-12-10,1181.38,Delivered,17
1715,558,292,2024-12-20,629.0,Delivered,23
1716,1676,290,2024-02-13,207.14,Pending,
1717,1479,281,2024-07-31,128.22,Pending,
1718,1239,139,2024-12-07,1209.67,Delivered,68
1719,1241,180,2024-08-05,817.3,Delivered,34
1720,562,218,2024-11-16,1456.97,Cancelled,
1721,772,175,2024-04-23,1453.64,Pending,
1722,571,224,2024-12-14,846.49,Delivered,39
1723,36,228,2024-07-09,1167.78,Delivered,43
1724,459,248,2024-07-22,1179.69,Cancelled,
1725,758,223,2024-11-25,534.85,Delivered,66
1726,1291,122,2024-11-10,390.75,Cancelled,
1727,1216,164,2024-11-25,963.08,Cancelled,
1728,1072,286,2024-04-29,182.51,Cancelled,
1729,517,206,2024-11-21,1268.05,Delivered,35
1730,1412,245,2024-01-03,475.4,Delivered,63
1731,1152,226,2024-06-09,1443.27,Delivered,35
1732,945,282,2024-10-11,1302.11,Delivered,21
1733,872,280,2024-11-08,1159.64,Delivered,48
1734,1533,132,2024-11-28,1317.65,Delivered,17
1735,1814,209,2024-11-16,1224.42,Cancelled,
1736,287,292,2024-08-02,659.17,Delivered,22
1737,892,176,2024-12-12,479.55,Delivered,54
1738,1822,196,2024-03-25,298.12,Pending,
1739,1403,153,2024-12-31,619.75,Delivered,45
1740,948,154,2024-03-10,329.93,Cancelled,
1741,21,182,2024-03-17,758.69,Delivered,34
1742,1437,149,2024-11-06,852.82,Delivered,21
1743,126,260,2024-03-21,193.48,Pending,
1744,1810,158,2024-10-31,1399.03,Delivered,33
1745,1681,210,2024-06-05,614.18,Delivered,31
1746,1150,239,2024-04-13,208.47,Delivered,21
1747,1497,156,2024-11-16,889.12,Delivered,66
1748,1070,251,2024-07-15,562.22,Delivered,66
1749,1510,258,2024-08-30,393.03,Delivered,65
1750,475,156,2024-12-21,960.89,Delivered,25
1751,974,101,2024-12-27,1457.78,Delivered,47
1752,1654,213,2024-08-29,557.93,Pending,
1753,1557,131,2024-11-25,628.23,Delivered,60
1754,972,191,2024-12-03,543.76,Delivered,53
1755,1725,155,2024-11-20,1267.05,Delivered,68
1756,896,244,2024-12-21,1204.55,Delivered,50
1757,1843,212,2024-04-01,135.41,Delivered,69
1758,955,298,2024-08-05,399.29,Pending,
1759,1795,149,2024-04-01,1406.47,Delivered,27
1760,906,193,2024-01-03,920.66,Delivered,21
1761,1866,195,2024-09-14,1390.19,Delivered,17
1762,1326,171,2024-07-22,161.48,Delivered,32
1763,1281,115,2024-01-16,1308.46,Cancelled,
1764,1245,262,2024-03-29,762.83,Pending,
1765,1654,127,2024-11-01,958.09,Delivered,60
1766,1508,146,2024-03-08,215.95,Delivered,18
1767,909,264,2024-06-09,236.47,Pending,
1768,569,150,2024-01-09,565.73,Delivered,60
1769,347,251,2024-07-06,822.88,Delivered,41
1770,1716,271,2024-02-03,370.12,Pending,
1771,303,287,2024-11-11,720.76,Delivered,53
1772,407,277,2024-03-29,989.42,Delivered,34
1773,561,244,2024-06-23,752.75,Delivered,51
1774,1906,219,2024-12-28,226.79,Delivered,26
1775,651,252,2024-01-11,1173.41,Delivered,28
1776,1307,196,2024-05-06,530.9,Delivered,62
1777,1548,289,2024-11-03,631.03,Delivered,26
1778,572,136,2024-07-30,416.34,Delivered,32
1779,1810,152,2024-11-18,463.1,Cancelled,
1780,542,124,2024-10-23,609.06,Pending,
1781,921,262,2024-03-28,151.42,Delivered,24
1782,1102,246,2024-12-14,707.39,Delivered,28
1783,701,280,2024-10-09,1261.8,Delivered,20
1784,1052,298,2024-11-13,754.76,Delivered,22
1785,1059,269,2024-08-31,295.74,Delivered,38
1786,1155,197,2024-01-18,551.32,Delivered,55
1787,735,103,2024-11-30,568.6,Delivered,26
1788,1871,192,2024-11-29,865.49,Delivered,43
1789,1658,258,2024-10-21,1072.3,Delivered,45
1790,1709,163,2024-11-23,941.32,Cancelled,
1791,1390,203,2024-12-29,1328.41,Pending,
1792,221,208,2024-05-17,1435.57,Delivered,52
1793,59,142,2024-06-02,1341.23,Pending,
1794,407,246,2024-03-07,1028.77,Delivered,20
1795,634,297,2024-11-22,742.2,Delivered,44
1796,2,269,2024-12-26,340.9,Delivered,20
1797,379,161,2024-08-11,226.23,Delivered,24
1798,1403,243,2024-07-10,106.92,Delivered,37
1799,205,221,2024-07-20,1078.29,Cancelled,
1800,1369,197,2024-12-27,439.84,Delivered,39
1801,264,182,2024-03-09,659.84,Delivered,33
1802,1679,273,2024-08-05,935.71,Pending,
1803,147,189,2024-10-27,137.65,Delivered,64
1804,482,195,2024-09-13,1252.53,Delivered,19
1805,1323,159,2024-11-12,161.95,Delivered,42
1806,191,187,2024-04-02,696.0,Delivered,34
1807,793,273,2024-01-18,465.43,Delivered,26
1808,335,202,2024-02-24,750.89,Delivered,37
1809,1406,288,2024-12-25,666.26,Delivered,25
1810,654,133,2024-07-15,1060.82,Delivered,46
1811,1340,272,2024-01-28,524.14,Delivered,62
1812,1299,130,2024-08-18,802.89,Cancelled,
1813,1459,186,2024-07-05,256.34,Delivered,42
1814,1089,295,2024-12-11,212.01,Delivered,36
1815,1942,282,2024-04-11,820.85,Cancelled,
1816,891,113,2024-01-21,270.17,Cancelled,
1817,943,194,2024-12-08,1060.94,Delivered,42
1818,692,273,2024-12-22,132.94,Delivered,26
1819,601,192,2024-08-16,554.49,Delivered,53
1820,229,192,2024-09-29,1134.15,Delivered,26
1821,173,237,2024-12-16,302.5,Cancelled,
1822,883,171,2024-11-29,1064.59,Delivered,67
1823,1851,288,2024-10-18,741.79,Delivered,35
1824,764,110,2024-12-16,992.94,Delivered,39
1825,1050,286,2024-12-29,991.44,Delivered,42
1826,821,106,2024-12-17,459.6,Delivered,68
1827,1869,211,2024-04-08,899.25,Delivered,54
1828,1053,239,2024-05-04,1071.96,Delivered,38
1829,1175,222,2024-12-29,711.72,Delivered,32
1830,1028,272,2024-11-25,1373.64,Delivered,32
1831,11,205,2024-12-20,680.05,Delivered,32
1832,547,219,2024-11-21,545.42,Delivered,29
1833,38,282,2024-11-04,955.94,Cancelled,
1834,1205,208,2024-06-17,858.04,Cancelled,
1835,1905,243,2024-11-21,547.5,Cancelled,
1836,311,219,2024-09-12,394.89,Delivered,58
1837,799,166,2024-12-04,1293.21,Delivered,55
1838,997,244,2024-02-12,390.57,Pending,
1839,757,178,2024-11-20,732.1,Cancelled,
1840,61,140,2024-03-26,973.97,Delivered,41
1841,1567,106,2024-05-25,879.02,Cancelled,
1842,481,197,2024-03-08,629.8,Delivered,21
1843,811,156,2024-11-07,899.04,Delivered,70
1844,326,297,2024-07-24,870.1,Delivered,63
1845,446,208,2024-05-22,547.16,Delivered,55
1846,217,271,2024-11-20,1166.45,Delivered,47
1847,1097,237,2024-07-25,792.77,Cancelled,
1848,587,216,2024-12-25,348.68,Delivered,15
1849,1091,186,2024-12-01,341.18,Delivered,39
1850,1189,268,2024-08-02,674.41,Delivered,54
1851,460,136,2024-09-14,1498.47,Delivered,16
1852,666,257,2024-12-06,975.69,Delivered,38
1853,47,291,2024-11-30,645.08,Pending,
1854,1769,150,2024-03-23,740.88,Delivered,26
1855,968,283,2024-06-14,285.71,Delivered,16
1856,424,248,2024-05-05,1057.14,Cancelled,
1857,496,146,2024-09-13,997.93,Delivered,70
1858,1885,141,2024-12-16,1447.46,Delivered,62
1859,67,275,2024-09-23,1493.75,Delivered,19
1860,1604,207,2024-10-02,269.37,Pending,
1861,1464,107,2024-01-31,510.15,Delivered,68
1862,1685,286,2024-07-05,659.2,Pending,
1863,1289,267,2024-03-04,245.07,Delivered,63
1864,1691,249,2024-02-27,1110.79,Delivered,41
1865,1345,187,2024-11-15,1213.77,Delivered,31
1866,199,185,2024-02-07,741.54,Cancelled,
1867,1542,163,2024-06-24,513.41,Cancelled,
1868,678,216,2024-10-17,485.42,Delivered,63
1869,287,138,2024-01-14,409.43,Delivered,51
1870,743,283,2024-12-30,1102.17,Delivered,45
1871,1461,213,2024-03-20,1141.23,Delivered,24
1872,1245,175,2024-05-11,991.47,Delivered,69
1873,434,250,2024-12-07,116.89,Delivered,61
1874,1042,291,2024-09-21,668.18,Delivered,37
1875,1319,140,2024-09-13,540.01,Delivered,39
1876,1773,225,2024-09-25,774.87,Cancelled,
1877,1838,198,2024-12-30,190.65,Delivered,34
1878,423,158,2024-12-08,1189.22,Delivered,56
1879,404,192,2024-10-18,1377.78,Delivered,68
1880,1529,235,2024-04-13,608.98,Delivered,40
1881,1283,126,2024-09-16,194.08,Pending,
1882,1970,237,2024-10-02,1321.66,Delivered,43
1883,1161,234,2024-11-16,1216.18,Delivered,59
1884,1918,267,2024-04-26,1065.49,Cancelled,
1885,364,111,2024-05-16,872.77,Delivered,62
1886,390,288,2024-02-02,1368.6,Delivered,48
1887,621,116,2024-11-15,919.95,Cancelled,
1888,951,126,2024-01-27,546.4,Delivered,27
1889,980,130,2024-08-31,376.35,Pending,
1890,1208,156,2024-06-02,897.06,Delivered,70
1891,1854,129,2024-08-14,1188.35,Delivered,52
1892,1651,263,2024-08-21,1489.13,Delivered,63
1893,834,254,2024-12-10,347.14,Pending,
1894,990,232,2024-12-11,519.49,Pending,
1895,510,188,2024-12-05,804.29,Cancelled,
1896,229,294,2024-09-06,109.12,Pending,
1897,964,227,2024-11-04,1164.61,Delivered,21
1898,1896,214,2024-12-13,854.03,Delivered,27
1899,1595,128,2024-04-19,530.08,Delivered,35
1900,1570,236,2024-12-16,520.09,Delivered,51
1901,1377,140,2024-11-12,1172.96,Delivered,69
1902,324,257,2024-06-15,1439.39,Cancelled,
1903,1339,253,2024-05-17,420.21,Delivered,45
1904,1914,178,2024-06-05,567.21,Delivered,68
1905,1527,181,2024-08-05,888.6,Delivered,15
1906,1562,204,2024-11-26,595.06,Delivered,44
1907,1571,171,2024-12-15,383.1,Delivered,33
1908,1706,196,2024-11-27,1207.29,Delivered,50
1909,1147,290,2024-11-13,964.58,Cancelled,
1910,1754,171,2024-11-15,324.59,Cancelled,
1911,1929,285,2024-01-24,1193.72,Delivered,59
1912,1966,281,2024-05-23,1481.7,Delivered,18
1913,208,115,2024-05-21,853.05,Cancelled,
1914,1892,173,2024-11-08,1333.19,Delivered,35
1915,1588,288,2024-03-18,1323.53,Delivered,51
1916,410,244,2024-11-15,558.98,Pending,
1917,1563,270,2024-12-03,1244.23,Delivered,23
1918,1582,298,2024-12-20,1078.95,Delivered,69
1919,740,298,2024-04-19,357.8,Cancelled,
1920,467,218,2024-04-11,1048.74,Delivered,31
1921,1237,292,2024-03-12,266.87,Delivered,42
1922,812,225,2024-09-27,184.4,Pending,
1923,765,105,2024-01-17,1443.7,Delivered,65
1924,1104,226,2024-11-21,988.12,Delivered,51
1925,189,243,2024-09-29,321.51,Pending,
1926,1734,123,2024-08-27,954.04,Delivered,63
1927,150,297,2024-05-21,752.0,Delivered,56
1928,677,119,2024-12-06,575.73,Pending,
1929,1600,278,2024-08-09,1345.16,Delivered,51
1930,602,102,2024-07-18,126.42,Delivered,35
1931,875,139,2024-11-14,918.13,Delivered,49
1932,938,268,2024-10-21,1395.5,Delivered,27
1933,1584,138,2024-11-11,241.26,Pending,
1934,1233,111,2024-10-03,587.93,Delivered,35
1935,1783,181,2024-12-02,392.33,Delivered,25
1936,869,170,2024-12-28,404.13,Delivered,16
1937,282,213,2024-12-30,625.16,Cancelled,
1938,1777,291,2024-04-16,632.58,Cancelled,
1939,899,203,2024-12-19,632.71,Delivered,20
1940,1986,145,2024-10-23,1114.33,Delivered,25
1941,1550,154,2024-12-01,1136.9,Delivered,62
1942,649,207,2024-11-05,1219.71,Delivered,45
1943,523,231,2024-11-29,122.6,Delivered,66
1944,861,203,2024-02-21,596.55,Delivered,68
1945,134,212,2024-11-29,520.97,Delivered,56
1946,1319,200,2024-01-09,1431.83,Delivered,61
1947,1326,183,2024-12-24,448.6,Delivered,23
1948,1063,140,2024-11-30,1167.2,Delivered,53
1949,1644,154,2024-12-04,510.32,Delivered,67
1950,323,208,2024-12-29,826.04,Delivered,62
1951,1658,272,2024-12-26,1394.94,Delivered,16
1952,1019,153,2024-12-10,622.46,Delivered,54
1953,658,108,2024-06-18,139.9,Cancelled,
1954,71,289,2024-07-27,165.1,Delivered,63
1955,1226,285,2024-03-21,240.16,Delivered,29
1956,189,208,2024-02-27,1456.22,Cancelled,
1957,851,238,2024-11-04,1233.2,Delivered,34
1958,976,221,2024-05-11,279.48,Pending,
1959,749,258,2024-02-19,768.91,Delivered,23
1960,450,232,2024-12-30,299.63,Delivered,62
1961,195,284,2024-11-10,247.32,Delivered,31
1962,379,287,2024-06-17,1094.64,Cancelled,
1963,1369,252,2024-10-22,1482.7,Delivered,63
1964,1843,134,2024-11-23,1025.68,Delivered,62
1965,1856,199,2024-04-11,1471.34,Delivered,24
1966,1300,109,2024-05-01,326.64,Delivered,15
1967,1172,224,2024-06-25,362.85,Delivered,43
1968,440,217,2024-10-06,715.81,Delivered,56
1969,1574,232,2024-06-21,1495.36,Delivered,31
1970,699,225,2024-08-21,1028.55,Delivered,63
1971,1064,168,2024-11-23,697.12,Delivered,49
1972,259,125,2024-11-29,1262.11,Delivered,50
1973,1460,176,2024-11-22,529.84,Delivered,50
1974,1925,122,2024-09-15,355.66,Pending,
1975,400,137,2024-04-23,1186.28,Delivered,61
1976,1525,191,2024-03-18,888.04,Pending,
1977,1076,113,2024-07-04,855.24,Pending,
1978,342,196,2024-12-13,331.89,Delivered,68
1979,1906,293,2024-10-03,1419.07,Delivered,69
1980,415,172,2024-12-30,661.22,Delivered,48
1981,1991,208,2024-08-27,550.69,Delivered,15
1982,154,165,2024-12-08,536.25,Delivered,18
1983,1547,206,2024-11-30,1251.42,Delivered,40
1984,1611,141,2024-07-19,927.98,Delivered,68
1985,718,119,2024-12-30,486.71,Delivered,22
1986,1487,290,2024-12-10,312.58,Cancelled,
1987,292,273,2024-11-20,115.08,Delivered,48
1988,638,235,2024-12-10,937.83,Delivered,57
1989,898,177,2024-10-04,1140.08,Cancelled,
1990,315,119,2024-06-23,1325.33,Delivered,39
1991,1717,166,2024-11-29,696.27,Delivered,60
1992,1417,225,2024-04-25,831.98,Delivered,61
1993,1236,254,2024-05-03,1317.11,Cancelled,
1994,1714,280,2024-08-03,179.31,Delivered,70
1995,1577,172,2024-05-21,1366.62,Pending,
1996,674,208,2024-05-08,1476.32,Delivered,15
1997,208,283,2024-05-04,920.1,Delivered,52
1998,889,271,2024-12-19,1256.77,Cancelled,
1999,1149,256,2024-07-11,949.28,Delivered,17
2000,1233,128,2024-11-25,1435.7,Delivered,22
2001,1980,296,2024-12-07,1041.65,Delivered,67
2002,807,284,2024-06-26,1005.92,Cancelled,
2003,1746,218,2024-09-24,152.19,Delivered,67
2004,1650,261,2024-08-09,1036.7,Delivered,28
2005,1162,147,2024-12-30,560.55,Delivered,41
2006,1643,108,2024-05-09,602.02,Delivered,37
2007,1994,164,2024-12-20,166.92,Cancelled,
2008,1432,263,2024-12-20,324.83,Pending,
2009,1579,241,2024-07-24,1154.65,Delivered,69
2010,1024,123,2024-12-09,853.53,Delivered,35
2011,1698,179,2024-12-16,226.61,Delivered,35
2012,1274,228,2024-07-14,383.01,Cancelled,
2013,719,187,2024-07-04,1156.68,Delivered,35
2014,33,129,2024-11-19,1372.36,Pending,
2015,607,294,2024-04-01,657.16,Delivered,27
2016,192,124,2024-12-05,666.49,Delivered,24
2017,1467,188,2024-07-22,286.25,Delivered,21
2018,1731,289,2024-05-30,958.79,Delivered,35
2019,461,214,2024-05-05,867.18,Delivered,16
2020,1013,158,2024-04-22,443.49,Delivered,43
2021,1327,156,2024-11-18,441.15,Delivered,69
2022,1254,224,2024-07-31,878.85,Delivered,41
